,pred_outp,pred_tz10
9505,36114.74817686228,2.5623242751458917
9506,8086.507921854281,2.52462467381692
9507,36114.74817686228,2.5623242751458917
9508,26707.65156407792,2.5459432736316585
9509,11155.60385579366,2.5496603939361786
9510,14387.801592394308,2.5482225205068354
9511,42278.59289531605,2.6104309412069373
9512,20561.140782087117,2.5379508465073144
9513,14387.801592394308,2.5482225205068354
9514,26707.65156407792,2.5459432736316585
9515,29720.825768072267,2.4477895403436745
9516,11155.60385579366,2.5496603939361786
9517,36114.74817686228,2.5623242751458917
9518,48421.97568893747,2.5931203766895345
9519,45312.05778346787,2.4414696097791904
9520,42278.59289531605,2.6104309412069373
9521,8086.507921854281,2.52462467381692
9522,11155.60385579366,2.5496603939361786
9523,4822.082622949343,2.4983421707533906
9524,20561.140782087117,2.5379508465073144
9525,39066.31953252752,2.4111234477708825
9526,42278.59289531605,2.6104309412069373
9527,45312.05778346787,2.4414696097791904
9528,23723.310161879097,2.5260280967970603
9529,4822.082622949343,2.4983421707533906
9530,14387.801592394308,2.5482225205068354
9531,1623.6740666445137,2.5781732906482713
9532,1623.6740666445137,2.5781732906482713
9533,17430.073645343855,2.446086993458714
9534,1623.6740666445137,2.5781732906482713
9535,4822.082622949343,2.4983421707533906
9536,26707.65156407792,2.5459432736316585
9537,36114.74817686228,2.5623242751458917
9538,32911.43297642771,2.4417641883098584
9539,11155.60385579366,2.5496603939361786
9540,26707.65156407792,2.5459432736316585
9541,48421.97568893747,2.5931203766895345
9542,42278.59289531605,2.6104309412069373
9543,23723.310161879097,2.5260280967970603
9544,32911.43297642771,2.4417641883098584
9545,20561.140782087117,2.5379508465073144
9546,23723.310161879097,2.5260280967970603
9547,45312.05778346787,2.4414696097791904
9548,32911.43297642771,2.4417641883098584
9549,26707.65156407792,2.5459432736316585
9550,1623.6740666445137,2.5781732906482713
9551,17430.073645343855,2.446086993458714
9552,17430.073645343855,2.446086993458714
9553,14387.801592394308,2.5482225205068354
9554,20561.140782087117,2.5379508465073144
9555,11155.60385579366,2.5496603939361786
9556,4822.082622949343,2.4983421707533906
9557,17430.073645343855,2.446086993458714
9558,45312.05778346787,2.4414696097791904
9559,39066.31953252752,2.4111234477708825
9560,20561.140782087117,2.5379508465073144
9561,11155.60385579366,2.5496603939361786
9562,1623.6740666445137,2.5781732906482713
9563,42278.59289531605,2.6104309412069373
9564,32911.43297642771,2.4417641883098584
9565,48421.97568893747,2.5931203766895345
